challenge	difficulty	qubits	method	method_family	source_sessions	run_id	status	source_path	worktree	commit	backend	shots	max_bond	seed	ordering	seconds	notes
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial8:spectral:bd64:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260612	spectral	0.02014289004728198	graph_ordered_mps_fallback
8_1	very easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_1.tree_tensor_mps:trial9:spectral:bd128:seed20260613	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_1.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260613	spectral	0.019753901986405253	graph_ordered_mps_fallback
8_1	very easy	8	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=14; snapped=22
8_1	very easy	8	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=14; snapped=22
8_1	very easy	8	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:8_1	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from exact_statevector
8_1	very easy	8	collector_snapshot	collector	quantum_peak_session	collector_selected:8_1	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from exact_statevector
8_1	very easy	8	exact_statevector	exact	quantum_peak_session,tree_tensor_sim_session	collector_evidence:8_1:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
8_1	very easy	8	exact_statevector	exact	tree_tensor_sim_session	exact_statevector	ok	../quantum-junction-tree-tensor/agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction-tree-tensor	019dc8c	qiskit-aer-statevector					0.002705266000702977	exact statevector top list
8_1	very easy	8	exact_statevector	exact	quantum_peak_session,tree_tensor_sim_session	exact_statevector	ok	agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction	019dc8c	qiskit-aer-statevector					0.002705266000702977	exact statevector top list
8_1	very easy	8	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-8_1.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_pilot/json/challenge-8_1.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		71.84728003299097	peaked circuit MPO/MPS marginal candidate
8_1	very easy	8	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-8_1.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_pilot/json/challenge-8_1.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		71.84728003299097	peaked circuit MPO/MPS marginal candidate
8_1	very easy	8	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-8_1.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	1.3561234130174853	graph_ordered_mps_fallback
8_1	very easy	8	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:8_1:2	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-8_1.quimb_tree_graph_mps.json	quantum-junction	801d2ef			2			1.3561234130174853	collector priority 80
8_1	very easy	8	quimb_pilot	quimb	tree_tensor_sim_session	challenge-8_1.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/quimb_pilot/json/challenge-8_1.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	2048	512	20260605	weighted_spectral	42.75344394799322	graph_ordered_mps_fallback
8_1	very easy	8	tno_contract_core_sample	tno	tno_contract_core_sample	challenge-8_1.tno	ok	outputs/tno_sim_sample/json/challenge-8_1.tno.json	quantum-junction	6a48044	numpy		32			61.238040877040476	local-late
8_11	easy	8	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		40960	128				classification=exact_match; completed=6/6; exact_match=True; matches_previous=True; settings=baseline:4096/bd64x2; more_bond:8192/bd128x2; more_shots:8192/bd64x2
8_11	easy	8	aer_mps_pilot	mps	quantum_peak_session,tree_tensor_sim_session	collector_evidence:8_11:4	stable_high_config	agent_work/mps_distill/summaries/pilot_candidates.tsv	quantum-junction	019dc8c							collector priority 40
8_11	easy	8	aer_mps_pilot	mps	tree_tensor_sim_session	mps_distill_pilot	stable_high_config	../quantum-junction-tree-tensor/agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction-tree-tensor	019dc8c		4096	64			0.3218619028727214	ok_trials=6; expected=6
8_11	easy	8	aer_mps_pilot	mps	quantum_peak_session,tree_tensor_sim_session	mps_distill_pilot	stable_high_config	agent_work/mps_distill/summaries/pilot_summary.json	quantum-junction	019dc8c		4096	64			0.3218619028727214	ok_trials=6; expected=6
8_11	easy	8	aer_mps_selected	mps	tree_tensor_sim_session	challenge-8_11.mps	ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	quantum-junction-tree-tensor	ebe2a6a		4096	64	12345			-
8_11	easy	8	aer_mps_selected	mps	quantum_peak_session,tree_tensor_sim_session	challenge-8_11.mps	ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.mps.json	quantum-junction	ebe2a6a		4096	64	12345			
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	0.39707548124715686	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial2:rcm:bd128:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260606	rcm	0.38754822313785553	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial3:spectral:bd64:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260607	spectral	0.3858907166868448	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial4:spectral:bd128:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260608	spectral	0.3916226136498153	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial5:mincut:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260609	mincut	0.3834450701251626	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial6:mincut:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260610	mincut	0.3924624938517809	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial7:greedy:bd64:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260611	greedy	0.3903127401135862	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial8:greedy:bd128:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	128	20260612	greedy	0.3895717286504805	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial10:mincut:bd32:seed20260614	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260614	mincut	0.029952293029055	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial11:mincut:bd64:seed20260615	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260615	mincut	0.02928720903582871	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial12:mincut:bd128:seed20260616	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260616	mincut	0.030070633976720273	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial13:greedy:bd32:seed20260617	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260617	greedy	0.02906158601399511	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial14:greedy:bd64:seed20260618	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260618	greedy	0.02916415804065764	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial15:greedy:bd128:seed20260619	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260619	greedy	0.029538788949139416	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial1:native:bd32:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260605	native	0.03470769093837589	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial2:native:bd64:seed20260606	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260606	native	0.03074326296336949	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial3:native:bd128:seed20260607	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260607	native	0.03077823796775192	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial4:rcm:bd32:seed20260608	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260608	rcm	0.029740016092546284	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial5:rcm:bd64:seed20260609	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260609	rcm	0.02946305798832327	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial6:rcm:bd128:seed20260610	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260610	rcm	0.02964045898988843	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial7:spectral:bd32:seed20260611	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	32	20260611	spectral	0.02848188194911927	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial8:spectral:bd64:seed20260612	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	64	20260612	spectral	0.028574074967764318	graph_ordered_mps_fallback
8_11	easy	8	aer_tree_mps_pilot	mps	tree_tensor_sim_session	challenge-8_11.tree_tensor_mps:trial9:spectral:bd128:seed20260613	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/pilot/json/challenge-8_11.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		4096	128	20260613	spectral	0.028390590916387737	graph_ordered_mps_fallback
8_11	easy	8	algebraic_simplify_cxswap	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=33; snapped=44
8_11	easy	8	algebraic_simplify_swaponly	heuristic	algebraic_simplify	static_summary	static_analysis	agent_work/algebraic_simplify/summary.csv	quantum-junction	019dc8c							linear_windows=33; snapped=44
8_11	easy	8	collector_snapshot	collector	tree_tensor_sim_session	collector_selected:8_11	exact	research/tree_tensor_sim_session/artifacts/collector/CANDIDATES.tsv	quantum-junction	801d2ef							selected from exact_statevector
8_11	easy	8	collector_snapshot	collector	quantum_peak_session	collector_selected:8_11	exact	research/quantum_peak_session/results/current_candidates/CANDIDATES.tsv	quantum-junction	a6e43e8							selected from exact_statevector
8_11	easy	8	exact_statevector	exact	quantum_peak_session,tree_tensor_sim_session	collector_evidence:8_11:1	exact	agent_work/exact_baseline/peaks_exact.csv	quantum-junction	019dc8c							collector priority 100
8_11	easy	8	exact_statevector	exact	tree_tensor_sim_session	exact_statevector	ok	../quantum-junction-tree-tensor/agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction-tree-tensor	019dc8c	qiskit-aer-statevector					0.009816121004405431	exact statevector top list
8_11	easy	8	exact_statevector	exact	quantum_peak_session,tree_tensor_sim_session	exact_statevector	ok	agent_work/exact_baseline/peaks_exact.jsonl	quantum-junction	019dc8c	qiskit-aer-statevector					0.009816121004405431	exact statevector top list
8_11	easy	8	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-8_11.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_all/json/challenge-8_11.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		5.094946316909045	peaked circuit MPO/MPS marginal candidate
8_11	easy	8	peaked_mpo_mps	mpo	tree_tensor_sim_session	challenge-8_11.peaked_mpo_mps	ok	../quantum-junction-tree-tensor/outputs/peaked_circuit_sim_pilot/json/challenge-8_11.peaked_mpo_mps.json	quantum-junction-tree-tensor	ebe2a6a	cuda		512	123		72.65588954370469	peaked circuit MPO/MPS marginal candidate
8_11	easy	8	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-8_11.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_all/json/challenge-8_11.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		5.094946316909045	peaked circuit MPO/MPS marginal candidate
8_11	easy	8	peaked_mpo_mps	mpo	quantum_peak_session,tree_tensor_sim_session	challenge-8_11.peaked_mpo_mps	ok	outputs/peaked_circuit_sim_pilot/json/challenge-8_11.peaked_mpo_mps.json	quantum-junction	ebe2a6a	cuda		512	123		72.65588954370469	peaked circuit MPO/MPS marginal candidate
8_11	easy	8	quimb_cpu_all	quimb	tree_tensor_sim_session	challenge-8_11.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all_cpu/json/challenge-8_11.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	numpy	1024	512	20260605	weighted_spectral	2.9588750309776515	graph_ordered_mps_fallback
8_11	easy	8	quimb_cpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:8_11:3	correct	outputs/tree_tensor_sim/all_cpu/json/challenge-8_11.quimb_tree_graph_mps.json	quantum-junction	801d2ef			8			2.9588750309776515	collector priority 80
8_11	easy	8	quimb_gpu_all	quimb	tree_tensor_sim_session	challenge-8_11.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_11.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	1024	512	20260605	weighted_spectral	5.092356294160709	graph_ordered_mps_fallback
8_11	easy	8	quimb_gpu_all	quimb	quantum_peak_session,tree_tensor_sim_session	collector_evidence:8_11:2	correct	outputs/tree_tensor_sim/all/json/challenge-8_11.quimb_tree_graph_mps.json	quantum-junction	801d2ef			8			5.092356294160709	collector priority 90
8_11	easy	8	quimb_pilot	quimb	tree_tensor_sim_session	challenge-8_11.quimb_tree_graph_mps	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/quimb_pilot/json/challenge-8_11.quimb_tree_graph_mps.json	quantum-junction-tree-tensor	7b27bc7	cuda	2048	512	20260605	weighted_spectral	41.991498415358365	graph_ordered_mps_fallback
8_11	easy	8	selected_statevector	exact	tree_tensor_sim_session	challenge-8_11.statevector	ok	../quantum-junction-tree-tensor/outputs/sim_11_26_34_41_49/json/challenge-8_11.statevector.json	quantum-junction-tree-tensor	ebe2a6a							-
8_11	easy	8	selected_statevector	exact	quantum_peak_session,tree_tensor_sim_session	challenge-8_11.statevector	ok	outputs/sim_11_26_34_41_49/json/challenge-8_11.statevector.json	quantum-junction	ebe2a6a							
8_11	easy	8	tno_contract_core_cpu	tno	tno_contract_core_cpu	challenge-8_11.tno	ok	outputs/tno_sim_cpu/json/challenge-8_11.tno.json	quantum-junction	6a48044	numpy		32			4.926184945739806	local-late
8_27	moderate	8	aer_mps_adaptive_sweep	mps	mps_adaptive_sweep	adaptive_sweep_aggregate	ok	agent_work/mps_adaptive_sweep/report/tables/mps_adaptive_summary.tsv	quantum-junction	fc4f546		40960	128				classification=exact_match; completed=6/6; exact_match=True; matches_previous=True; settings=baseline:4096/bd64x2; more_bond:8192/bd128x2; more_shots:8192/bd64x2
8_27	moderate	8	aer_tree_mps_all	mps	tree_tensor_sim_session	challenge-8_27.tree_tensor_mps:trial1:rcm:bd64:seed20260605	ok	../quantum-junction-tree-tensor/outputs/tree_tensor_sim/all/json/challenge-8_27.tree_tensor_mps.json	quantum-junction-tree-tensor	7b27bc7		8192	64	20260605	rcm	0.28644626401364803	graph_ordered_mps_fallback
